created_utc	v	v_base	raw	final	active_cap	cap_visible_vmin	cap_occl_vmin	v_vis	v_occ	conf	kappa_vis	s_visible_m	psi_vis	psi_thresh	occlusion_reason	tail_frac	s_tail	overslow
2025-09-05 00:57:00	7.767829895019531	6.468324671443494	6.468324671443494	6.468324671443494	occlusion	6.468324671443494	2.7033448003383262	2.7245448302679085	2.7033448003383262	0.08884358865777509	0.26533229839084094	10.874961853027344	2.8854786233764638	0.403	fov_exit	0.9	1463.306519162925	0
2025-09-05 00:57:00	7.315119743347168	6.468536810277207	6.468536810277207	6.468536810277207	occlusion	6.468536810277207	2.7033448003383262	2.7245448302679085	2.7033448003383262	0.10789815115637165	0.26533229839084094	10.241167640686035	2.7173125483091316	0.403	fov_exit	0.9	1468.0497358227444	0
2025-09-05 00:57:01	6.854676246643066	6.425651093235271	6.425651093235271	6.425651093235271	occlusion	6.425651093235271	2.7033448003383262	2.7245448302679085	2.7033448003383262	0.03997503988506234	0.26533229839084094	9.596546745300293	2.5462738045456708	0.403	fov_exit	0.9	1472.217845852034	0
2025-09-05 00:57:01	6.352574348449707	5.976567426976661	5.976567426976661	5.976567426976661	occlusion	5.976567426976661	2.7033448003383262	2.7245448302679085	2.7033448003383262	0.03280136584962454	0.26533229839084094	8.893604087829589	2.3597604136020034	0.403	fov_exit	0.9	1476.5386411534287	0
2025-09-05 00:57:02	5.821910381317139	5.707590652644142	5.707590652644142	5.707590652644142	occlusion	5.707590652644142	2.7033448003383262	2.7245448302679085	2.7033448003383262	0.04290115310709846	0.26533229839084094	8.150674533843993	2.1626372075005227	0.403	fov_exit	0.9	1480.6132647203206	0
2025-09-05 00:57:02	5.345510005950928	5.57900112895773	5.57900112895773	5.57900112895773	occlusion	5.57900112895773	2.7033448003383262	2.7245448302679085	2.7033448003383262	0.04517490114417281	0.26533229839084094	7.483714008331298	1.9856710383302763	0.403	fov_exit	0.9	1484.0647919830126	0
2025-09-05 00:57:03	4.832992076873779	5.480093502114211	5.480093502114211	5.480093502114211	occlusion	5.480093502114211	2.7033448003383262	2.7245448302679085	2.7033448003383262	0.04390067758087407	0.26533229839084094	6.766188907623291	1.795288454206301	0.403	fov_exit	0.9	1487.5492566972673	0
2025-09-05 00:57:03	4.292355060577392	5.79728139148021	5.79728139148021	5.79728139148021	occlusion	5.79728139148021	2.7033448003383262	2.7245448302679085	2.7033448003383262	0.061745466150235	0.26533229839084094	6.009297084808348	1.5944606072255791	0.403	fov_exit	0.9	1490.6030582451583	0
2025-09-05 00:57:04	3.3832814693450928	5.483152429589668	5.483152429589668	5.483152429589668	occlusion	5.483152429589668	2.7033448003383262	2.7245448302679085	2.7033448003383262	0.04269718700430185	0.26533229839084094	4.7365940570831295	1.2567713877102649	0.403	fov_exit	0.9	1493.9648769730275	0
2025-09-05 00:57:05	2.7528281211853027	4.3452643668003565	4.3452643668003565	4.3452643668003565	occlusion	4.3452643668003565	2.7033448003383262	2.7245448302679085	2.7033448003383262	0.01508081582925716	0.26533229839084094	3.8539593696594237	1.0225798974566513	0.403	fov_exit	0.9	1496.3431975770452	0
2025-09-05 00:57:05	2.4098501205444336	3.1090321733391635	3.1764530037893803	3.1764530037893803	occlusion	3.1090321733391635	2.7033448003383262	2.7245448302679085	2.7033448003383262	0.007033767430153796	0.26533229839084094	3.373790168762207	0.8951754997660994	0.403	fov_exit	0.9	1498.0846768755737	0
2025-09-05 00:57:06	2.4403979778289795	2.524615154052481	2.644290557572307	2.644290557572307	visible	2.524615154052481	2.7033448003383262	2.7245448302679085	2.7033448003383262	0.0070656763287363054	0.26533229839084094	3.416557168960571	0.906522966224013	0.403	fov_exit	0.9	1499.2434175736134	0
2025-09-05 00:57:06	2.4585020542144775	2.258327589591388	2.258327589591388	2.258327589591388	visible	2.258327589591388	2.7033448003383262	2.7245448302679085	2.7033448003383262	0.01081184517473617	0.26533229839084094	3.4419028759002686	0.9132480009006636	0.403	fov_exit	0.9	1500.4408002839696	0
2025-09-05 00:57:07	2.5154533386230464	2.2011934031457066	2.24	2.24	visible	2.2011934031457066	2.7033448003383262	2.7245448302679085	2.7033448003383262	0.01008365596827415	0.26533229839084094	3.521634674072265	0.934403422164474	0.403	fov_exit	0.9	1501.721868031079	0
2025-09-05 00:57:07	2.4705679416656494	2.1601232749289156	2.24	2.24	visible	2.1601232749289156	2.7033448003383262	2.7245448302679085	2.7033448003383262	0.006553875038616871	0.26533229839084094	3.458795118331909	0.9177300584100261	0.403	fov_exit	0.9	1503.031310512225	0
2025-09-05 00:57:08	1.741964340209961	2.181302752844835	2.24	2.24	visible	2.181302752844835	2.7033448003383262	2.7245448302679085	2.7033448003383262	0.005165852877054687	0.26533229839084094	2.438750076293945	0.6470791629439111	0.403	fov_exit	0.9	1505.1912827886129	0
2025-09-05 00:57:08	1.1541733741760254	2.66674428691348	2.66674428691348	2.66674428691348	visible	2.66674428691348	2.7033448003383262	2.7245448302679085	2.7033448003383262	0.003885902565706576	0.26533229839084094	1.6158427238464355	0.4287352637562916	0.403	fov_exit	0.9	1506.7038266362101	0
2025-09-05 00:57:09	1.05167555809021	3.112154466912532	3.112154466912532	3.112154466912532	occlusion	3.112154466912532	2.7033448003383262	2.7245448302679085	2.7033448003383262	0.004364784893634186	0.26533229839084094	1.472345781326294	0.39066089018536404	0.403	fov_exit	0.9	1507.4496016806577	0
2025-09-05 00:57:09	0.9114710092544556	3.0806190177288775	3.0806190177288775	3.0806190177288775	occlusion	3.0806190177288775	2.7033448003383262	2.7245448302679085	2.7033448003383262	0.004699263300012032	0.26533229839084094	1.2760594129562377	0.3385797769229458	0.403	fov_exit	0.9	1508.1374729855465	0
2025-09-05 00:57:10	0.8274728655815123	3.2432793316050765	3.2432793316050765	3.2432793316050765	occlusion	3.2432793316050765	2.7033448003383262	2.7245448302679085	2.7033448003383262	0.007926800409092924	0.26533229839084094	1.1584620118141171	0.3073773881931172	0.403	fov_exit	0.9	1508.6733497948364	0
2025-09-05 00:57:10	0.9421292543411255	3.3600329853543496	3.3600329853543496	3.3600329853543496	occlusion	3.3600329853543496	2.7033448003383262	2.7245448302679085	2.7033448003383262	0.005977439949184745	0.26533229839084094	1.3189809560775756	0.34996824860981196	0.403	fov_exit	0.9	1508.9918942736952	0
2025-09-05 00:57:11	1.126003623008728	3.2053073637488607	3.2053073637488607	3.2053073637488607	occlusion	3.2053073637488607	2.7033448003383262	2.7245448302679085	2.7033448003383262	0.009107064075891905	0.26533229839084094	1.5764050722122191	0.4182711810050477	0.403	fov_exit	0.9	1509.3108189555578	0
2025-09-05 00:57:11	1.3330291509628296	2.8314625178702024	2.8314625178702024	2.8314625178702024	occlusion	2.8314625178702024	2.7033448003383262	2.7245448302679085	2.7033448003383262	0.006914458352954766	0.26533229839084094	1.8662408113479614	0.49517396382574236	0.403	fov_exit	0.9	1509.71089677394	0
2025-09-05 00:57:12	1.2949843406677246	2.8646538846458354	2.8646538846458354	2.8646538846458354	occlusion	2.8646538846458354	2.7033448003383262	2.7245448302679085	2.7033448003383262	0.008634182989203213	0.26533229839084094	1.8129780769348143	0.48104164008532113	0.403	fov_exit	0.9	1510.4366509405247	0
2025-09-05 00:57:12	1.357293963432312	3.1964310945621444	3.1964310945621444	3.1964310945621444	occlusion	3.1964310945621444	2.7033448003383262	2.7245448302679085	2.7033448003383262	0.006189142599678229	0.26533229839084094	1.9002115488052367	0.5041874976733131	0.403	fov_exit	0.9	1511.0929959599434	0
2025-09-05 00:57:13	1.4761314392089844	3.5342105283590834	3.5342105283590834	3.5342105283590834	occlusion	3.5342105283590834	2.7033448003383262	2.7245448302679085	2.7033448003383262	0.006485983663030343	0.26533229839084094	2.066584014892578	0.5483314864892196	0.403	fov_exit	0.9	1511.7070959421367	0
2025-09-05 00:57:13	1.6943260431289673	4.330787227596546	4.330787227596546	4.330787227596546	occlusion	4.330787227596546	2.7033448003383262	2.7245448302679085	2.7033448003383262	0.011131353059554124	0.26533229839084094	2.372056460380554	0.629383192545615	0.403	fov_exit	0.9	1512.2627081001096	0
2025-09-05 00:57:14	2.128806114196777	5.705888178097745	5.705888178097745	5.705888178097745	occlusion	5.705888178097745	2.7033448003383262	2.7245448302679085	2.7033448003383262	0.009340240757532226	0.26533229839084094	2.9803285598754874	0.7907774267516281	0.403	fov_exit	0.9	1512.7261206513795	0
2025-09-05 00:57:15	2.549945831298828	8.013340018962223	8.013340018962223	8.013340018962223	occlusion	8.013340018962223	2.7033448003383262	2.7245448302679085	2.7033448003383262	0.006356284432609047	0.26533229839084094	3.569924163818359	0.9472161834669262	0.403	fov_exit	0.9	1513.4223524325905	0
2025-09-05 00:57:15	2.9729084968566895	9.306955983541584	9.306955983541584	9.306955983541584	occlusion	9.306955983541584	2.7033448003383262	2.7245448302679085	2.7033448003383262	0.004939021898548247	0.26533229839084094	4.162071895599365	1.1043321021273038	0.403	fov_exit	0.9	1514.2183501074883	0
2025-09-05 00:57:16	3.379133701324463	12.882024242441254	12.882024242441254	12.882024242441254	occlusion	12.882024242441254	2.7033448003383262	2.7245448302679085	2.7033448003383262	0.0070353127095192855	0.26533229839084094	4.7307871818542475	1.2552306361593166	0.403	fov_exit	0.9	1515.2508918617964	0
2025-09-05 00:57:16	3.7572338581085205	8.054826423557024	8.054826423557024	8.054826423557024	occlusion	8.054826423557024	2.7033448003383262	2.7245448302679085	2.7033448003383262	0.004541525898251393	0.26533229839084094	5.260127401351928	1.3956816932293485	0.403	fov_exit	0.9	1516.5339350051322	0
2025-09-05 00:57:17	4.174381732940674	4.647861893522263	4.647861893522263	4.647861893522263	occlusion	4.647861893522263	2.7033448003383262	2.7245448302679085	2.7033448003383262	0.006267848965172937	0.26533229839084094	5.844134426116943	1.5506376193866467	0.403	fov_exit	0.9	1518.1356410100973	0
2025-09-05 00:57:17	4.33935022354126	4.87847281540667	4.87847281540667	4.87847281540667	occlusion	4.87847281540667	2.7033448003383262	2.7245448302679085	2.7033448003383262	0.006746986707712293	0.26533229839084094	6.075090312957763	1.6119176756690166	0.403	fov_exit	0.9	1520.0534234391243	0
2025-09-05 00:57:18	4.036503314971924	5.101230007283239	5.101230007283239	5.101230007283239	occlusion	5.101230007283239	2.7033448003383262	2.7245448302679085	2.7033448003383262	0.0069048969656565215	0.26533229839084094	5.651104640960693	1.4994205828332485	0.403	fov_exit	0.9	1522.5726553106472	0
2025-09-05 00:57:18	3.5291104316711426	5.152205586648465	5.152205586648465	5.152205586648465	occlusion	5.152205586648465	2.7033448003383262	2.7245448302679085	2.7033448003383262	0.014686688076842857	0.26533229839084094	4.940754604339599	1.3109417749545558	0.403	fov_exit	0.9	1525.3664696689423	0
2025-09-05 00:57:19	3.000811815261841	3.9830713586916677	4.057897423756567	4.057897423756567	occlusion	3.9830713586916677	2.7033448003383262	2.7245448302679085	2.7033448003383262	0.00739992071153347	0.26533229839084094	4.201136541366576	1.114697214374542	0.403	fov_exit	0.9	1527.7218259912609	0
2025-09-05 00:57:19	2.41768741607666	3.1398111707697938	3.1891490311965804	3.1891490311965804	occlusion	3.1398111707697938	2.7033448003383262	2.7245448302679085	2.7033448003383262	0.006065944544447177	0.26533229839084094	3.384762382507324	0.8980867824575269	0.403	fov_exit	0.9	1530.0091528772414	0
2025-09-05 00:57:20	1.7315739393234253	3.4203303605410103	3.4203303605410103	3.4203303605410103	occlusion	3.4203303605410103	2.7033448003383262	2.7245448302679085	2.7033448003383262	0.004120395745255821	0.26533229839084094	2.4242035150527954	0.6432194904161138	0.403	fov_exit	0.9	1532.0909084676791	0
2025-09-05 00:57:20	1.219101071357727	4.42133035859929	4.42133035859929	4.42133035859929	occlusion	4.42133035859929	2.7033448003383262	2.7245448302679085	2.7033448003383262	0.0058741924592389805	0.26533229839084094	1.7067414999008177	0.4528536449277152	0.403	fov_exit	0.9	1533.6056334069106	0
2025-09-05 00:57:21	0.7453736662864685	6.246988727924575	6.246988727924575	6.246988727924575	occlusion	6.246988727924575	2.7033448003383262	2.7245448302679085	2.7033448003383262	0.007861716603470967	0.26533229839084094	1.043523132801056	0.2768803912501149	0.403	fov_exit	0.9	1534.7427748634857	0
2025-09-05 00:57:21	0.36832183599472046	9.820609765869055	9.820609765869055	9.820609765869055	occlusion	9.820609765869055	2.7033448003383262	2.7245448302679085	2.7033448003383262	0.024995702051676515	0.26533229839084094	0.5156505703926086	0.13681875100881896	0.403	fov_exit	0.9	1535.5631474834072	0
2025-09-05 00:57:22	0.1891438215970993	27.484705240602153	27.484705240602153	27.484705240602153	occlusion	27.484705240602153	2.7033448003383262	2.7245448302679085	2.7033448003383262	0.07027419044067797	0.26533229839084094	0.264801350235939	0.07026035087509974	0.403	fov_exit	0.9	1535.9556106573093	0
2025-09-05 00:57:22	0.11253564059734344	33.333333333333336	33.333333333333336	33.333333333333336	occlusion	33.333333333333336	2.7033448003383262	2.7245448302679085	2.7033448003383262	0.05391494781105747	0.26533229839084094	0.15754989683628082	0.04180307623881027	0.403	fov_exit	0.9	1536.133679779285	0
2025-09-05 00:57:23	0.1529659926891327	33.333333333333336	33.333333333333336	33.333333333333336	occlusion	33.333333333333336	2.7033448003383262	2.7245448302679085	2.7033448003383262	0.01622503986524524	0.26533229839084094	0.21415238976478576	0.056821545782181807	0.403	fov_exit	0.9	1536.135065933399	0
2025-09-05 00:57:23	0.31665635108947754	33.333333333333336	33.333333333333336	33.333333333333336	occlusion	33.333333333333336	2.7033448003383262	2.7245448302679085	2.7033448003383262	0.013678885491782195	0.26533229839084094	0.44331889152526854	0.1176268204084794	0.403	fov_exit	0.9	1536.040352781874	0
2025-09-05 00:57:24	0.5411891341209412	33.075298819653106	33.075298819653106	33.075298819653106	occlusion	33.075298819653106	2.7033448003383262	2.7245448302679085	2.7033448003383262	0.012132933228118408	0.26533229839084094	0.7576647877693176	0.20103293954864174	0.403	fov_exit	0.9	1535.9770430919455	0
